"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050877","GO:0050877","nervous system process","21/229","56/1225",0.375,2.00600436681223,3.69373219401067,0.000556824214167971,0.0129241830762145,0.0102418636622585,"Ube3a/Cx3cr1/Hif1a/Ptgs1/Tnfrsf21/Tpp1/Gsk3b/Comt/Picalm/Itgb1/Man2b1/Psap/Serpine2/Ctsc/Cyfip1/Hexa/Nptn/Mef2c/B2m/Hexb/Lgmn",21
"GO:0010556","GO:0010556","regulation of macromolecule biosynthetic process","93/229","383/1225",0.242819843342037,1.29892710958076,3.38210763567754,0.000568171613694824,0.0130162951500996,0.0103148585507413,"Malat1/Tia1/Rbm39/Ube3a/Ogt/Son/Zfp36l1/Ptprc/Zfhx3/Atrx/Itga6/Cflar/Snrnp70/Fus/Sfpq/Tra2b/Tcf4/Cx3cr1/Celf2/Rbm25/Hif1a/Mef2a/Mtdh/Tardbp/Maf/Ncoa3/Ddx3x/Hnrnpa2b1/Ccr5/Slc38a2/Ywhab/Sirpa/Csde1/Elk3/Pld3/Ptbp1/Wnk1/Dhx9/Sall1/Tle4/Tgfbr2/Eif5b/Hnrnph1/Tnfrsf21/Ewsr1/Gsk3b/Atp13a2/Sh3bgrl/Fli1/Picalm/Srsf5/Adam10/Zeb2/Atp2b1/Tgfbr1/Hnrnpa1/Slc40a1/Top1/Dek/Rdx/Lpl/Marf1/Mbnl1/Actb/Calr/Itm2c/C3ar1/Csf1r/Serpine2/Ddx5/Asph/Rbm15/Msn/Pum2/Creg1/Lrp1/Actr2/Ifngr1/Sf3b1/Cyfip1/Unc93b1/Pabpc1/Nptn/Mef2c/Hnrnpu/Laptm5/B2m/Cd81/Hexb/Cyba/Lgmn/Fcer1g/Itm2b",93
"GO:0009966","GO:0009966","regulation of signal transduction","63/229","238/1225",0.264705882352941,1.41600308245569,3.426929986243,0.00060260310822237,0.0136281010628751,0.010799688633189,"Ube3a/Ogt/Ivns1abp/Ptprc/Itga6/Cflar/Akap13/Sfpq/Tcf4/Cx3cr1/Macf1/Hif1a/Mtdh/Dynlt1f/Ncoa3/Ddx3x/Ywhab/Wls/Sirpa/Ptbp1/Wnk1/Grina/Sall1/Tle4/Tgfbr2/Gsk3b/Dusp6/Adam10/Zeb2/Nenf/Itgb1/Igfbp4/Tgfbr1/Psap/Cd180/Rdx/Calr/Hspa5/Itm2c/Csf1r/Serpine2/Birc6/Lamp2/Ddx5/P4hb/Pum2/Lrp1/Ctsc/P2ry12/Abca1/Csnk1a1/Cyfip1/Kctd12/Serinc3/Nptn/Mef2c/Laptm5/Ctsd/Marcks/Cd81/Cd63/Cyba/Lgmn",63
"GO:0072359","GO:0072359","circulatory system development","30/229","92/1225",0.326086956521739,1.74435162331498,3.55824525952624,0.00063018967299043,0.0140715770019635,0.0111511243934882,"Zfp36l1/Cflar/Akap13/Tcf4/Cx3cr1/Hif1a/Mef2a/Mtdh/Hk2/Elk3/Wnk1/Stab1/Sall1/Tgfbr2/Gsk3b/Comt/Dusp6/Adam10/Itgb1/Tgfbr1/C3ar1/B4galt1/Rbm15/Lrp1/Grn/Sgpl1/Wasf2/Sparc/Mef2c/Hnrnpu",30
"GO:0050890","GO:0050890","cognition","13/229","28/1225",0.464285714285714,2.48362445414847,3.80657774681482,0.000641923208303362,0.0141502372612921,0.0112134592928726,"Ube3a/Cx3cr1/Hif1a/Ptgs1/Comt/Picalm/Itgb1/Man2b1/Cyfip1/Nptn/Mef2c/B2m/Lgmn",13
"GO:0045944","GO:0045944","positive regulation of transcription by RNA polymerase II","28/229","84/1225",0.333333333333333,1.78311499272198,3.56452069332091,0.000649755792610351,0.0141502372612921,0.0112134592928726,"Ube3a/Ogt/Zfhx3/Atrx/Itga6/Sfpq/Tcf4/Hif1a/Mef2a/Maf/Ncoa3/Ddx3x/Elk3/Ptbp1/Dhx9/Sall1/Gsk3b/Fli1/Zeb2/Slc40a1/Dek/Rbm15/Actr2/Sf3b1/Mef2c/Hnrnpu/Cd81/Hexb",28
"GO:0050808","GO:0050808","synapse organization","20/229","53/1225",0.377358490566038,2.01862074647771,3.63383687033126,0.000690222938867378,0.0148482105385616,0.0117665733352488,"Malat1/Ube3a/Ogt/Cx3cr1/Itgam/Gsk3b/Picalm/Adam10/Itgb1/Actb/Grn/Actr2/Wasf2/Sparc/Cyfip1/Nptn/Mef2c/Marcks/C1qc/Lgmn",20
"GO:0007611","GO:0007611","learning or memory","12/229","25/1225",0.48,2.56768558951965,3.79592067677859,0.000719945187381831,0.0150166338660815,0.0119000416363267,"Ube3a/Cx3cr1/Hif1a/Ptgs1/Comt/Picalm/Itgb1/Man2b1/Nptn/Mef2c/B2m/Lgmn",12
"GO:0061900","GO:0061900","glial cell activation","8/229","13/1225",0.615384615384615,3.29190460194827,3.98194891164498,0.00072216454303222,0.0150166338660815,0.0119000416363267,"Cx3cr1/Itgam/Zeb2/Csf1r/Lrp1/Grn/Ctsc/Ifngr1",8
"GO:0010647","GO:0010647","positive regulation of cell communication","49/229","175/1225",0.28,1.49781659388646,3.40935735553411,0.000732103465126424,0.0150166338660815,0.0119000416363267,"Ube3a/Ogt/Ptprc/Cflar/Akap13/Sfpq/Cx3cr1/Macf1/Hif1a/Mtdh/Dynlt1f/Tardbp/Ncoa3/Ddx3x/Wls/Ptbp1/Wnk1/Sall1/Tgfbr2/Gsk3b/Rab8b/Zeb2/Nenf/Itgb1/Igfbp4/Tgfbr1/Psap/Cd180/Calr/Itm2c/Csf1r/Serpine2/Ddx5/Pum2/Lrp1/Ctsc/P2ry12/Csnk1a1/Cyfip1/Serinc3/Nptn/Mef2c/Laptm5/Ctsd/Marcks/Cd81/Cd63/Cyba/Lgmn",49
"GO:0023056","GO:0023056","positive regulation of signaling","49/229","175/1225",0.28,1.49781659388646,3.40935735553411,0.000732103465126424,0.0150166338660815,0.0119000416363267,"Ube3a/Ogt/Ptprc/Cflar/Akap13/Sfpq/Cx3cr1/Macf1/Hif1a/Mtdh/Dynlt1f/Tardbp/Ncoa3/Ddx3x/Wls/Ptbp1/Wnk1/Sall1/Tgfbr2/Gsk3b/Rab8b/Zeb2/Nenf/Itgb1/Igfbp4/Tgfbr1/Psap/Cd180/Calr/Itm2c/Csf1r/Serpine2/Ddx5/Pum2/Lrp1/Ctsc/P2ry12/Csnk1a1/Cyfip1/Serinc3/Nptn/Mef2c/Laptm5/Ctsd/Marcks/Cd81/Cd63/Cyba/Lgmn",49
"GO:0009719","GO:0009719","response to endogenous stimulus","39/229","131/1225",0.297709923664122,1.59255308510284,3.43979872587883,0.00076087177243562,0.0154273311100739,0.0122255016793043,"Ube3a/Ogt/Zfp36l1/Zfhx3/Cflar/Akap13/Tcf4/Hif1a/Ncoa3/Hsp90b1/Tgfbr2/Gsk3b/Comt/Srsf5/Zeb2/Itgb1/Atp2b1/Tgfbr1/Rdx/Lpl/Actb/Calr/Arsb/Hspa5/Ddx5/Lrp1/Sparc/P2ry12/Rab14/Cyfip1/Nptn/Mef2c/Hnrnpu/Ctsd/Marcks/Cd81/Cd63/Lgmn/Fcer1g",39
"GO:0032989","GO:0032989","cellular anatomical entity morphogenesis","22/229","61/1225",0.360655737704918,1.92927195933854,3.56869999932626,0.000770036224487278,0.0154357261363132,0.0122321543794151,"Ube3a/Cflar/Akap13/Macf1/Mef2a/Dynlt1f/Ccr5/Wls/Gsk3b/Picalm/Adam10/Zeb2/Itgb1/Actb/Csf1r/Lrp1/Actr2/Wasf2/Cyfip1/Nptn/Mef2c/Marcks",22
"GO:0043484","GO:0043484","regulation of RNA splicing","18/229","46/1225",0.391304347826087,2.09322194797798,3.62250619075944,0.00077997669506526,0.0154593133718553,0.0122508462572048,"Malat1/Tia1/Rbm39/Son/Snrnp70/Fus/Tra2b/Celf2/Rbm25/Hnrnpa2b1/Slc38a2/Ptbp1/Hnrnph1/Srsf5/Mbnl1/Ddx5/Rbm15/Hnrnpu",18
"GO:0071248","GO:0071248","cellular response to metal ion","10/229","19/1225",0.526315789473684,2.81544472535049,3.82265371377885,0.000823430399495669,0.0161392358301151,0.0127896557956754,"Fus/Alox5ap/Mef2a/Wnk1/Atp13a2/Hnrnpa1/Asph/Mef2c/B2m/Lgmn",10
"GO:0048638","GO:0048638","regulation of developmental growth","14/229","32/1225",0.4375,2.3403384279476,3.68254461656546,0.000833051748383754,0.0161483877379005,0.0127969082921183,"Macf1/Ccr5/Tgfbr2/Gsk3b/Dusp6/Picalm/Tgfbr1/Pum2/Lrp1/Grn/Sgpl1/Cyfip1/Mef2c/Lgmn",14
"GO:0010557","GO:0010557","positive regulation of macromolecule biosynthetic process","59/229","222/1225",0.265765765765766,1.42167276446752,3.32797728019357,0.000856357621756583,0.0164197265736806,0.0130119327424799,"Ube3a/Ogt/Ptprc/Zfhx3/Atrx/Itga6/Snrnp70/Fus/Sfpq/Tra2b/Tcf4/Hif1a/Mef2a/Tardbp/Maf/Ncoa3/Ddx3x/Ccr5/Slc38a2/Csde1/Elk3/Ptbp1/Wnk1/Dhx9/Sall1/Gsk3b/Atp13a2/Sh3bgrl/Fli1/Picalm/Srsf5/Zeb2/Tgfbr1/Hnrnpa1/Slc40a1/Dek/Rdx/Lpl/Actb/Calr/C3ar1/Csf1r/Ddx5/Asph/Rbm15/Msn/Lrp1/Actr2/Ifngr1/Sf3b1/Unc93b1/Mef2c/Hnrnpu/Laptm5/B2m/Cd81/Hexb/Cyba/Fcer1g",59
"GO:0071363","GO:0071363","cellular response to growth factor stimulus","20/229","54/1225",0.37037037037037,1.9812388808022,3.53485791366997,0.000914247701388541,0.0172793077811317,0.0136931141743304,"Ogt/Zfp36l1/Cflar/Tcf4/Hif1a/Tgfbr2/Gsk3b/Zeb2/Itgb1/Tgfbr1/Hspa5/Ddx5/Lrp1/Sparc/Rab14/Cyfip1/Nptn/Mef2c/Cd63/Lgmn",20
"GO:0008380","GO:0008380","RNA splicing","31/229","98/1225",0.316326530612245,1.69213973799127,3.42392028445548,0.000920779439584116,0.0172793077811317,0.0136931141743304,"Malat1/Tia1/Rbm39/Son/Ivns1abp/Rsrp1/Luc7l2/Snrnp70/Fus/Sfpq/Srrm2/Tra2b/Celf2/Rbm25/Tardbp/Hnrnpa2b1/Slc38a2/Prpf4b/Ptbp1/Dhx9/Hnrnph1/Srsf5/Hnrnpa1/Mbnl1/Hnrnpa3/Ddx5/Rbm15/Hnrnpul1/Sf3b1/Pabpc1/Hnrnpu",31
"GO:0006397","GO:0006397","mRNA processing","29/229","90/1225",0.322222222222222,1.72367782629791,3.41859277736954,0.000976532860524372,0.0176941713101577,0.0140218758204376,"Malat1/Tia1/Rbm39/Son/Zfp36l1/Rsrp1/Luc7l2/Snrnp70/Sfpq/Srrm2/Tra2b/Celf2/Rbm25/Tardbp/Hnrnpa2b1/Prpf4b/Ptbp1/Dhx9/Hnrnph1/Srsf5/Hnrnpa1/Mbnl1/Hnrnpa3/Ddx5/Rbm15/Hnrnpul1/Sf3b1/Pabpc1/Hnrnpu",29
"GO:0040008","GO:0040008","regulation of growth","22/229","62/1225",0.354838709677419,1.89815466967178,3.47885157874573,0.000995238948108428,0.0176941713101577,0.0140218758204376,"Macf1/Hif1a/Ncoa3/Ddx3x/Ccr5/Tgfbr2/Gsk3b/Dusp6/Picalm/Adam10/Igfbp4/Tgfbr1/Serpine2/Pum2/Lrp1/Grn/Sgpl1/Cyfip1/Mef2c/Cyba/Lgmn/Selenop",22
"GO:0001568","GO:0001568","blood vessel development","23/229","66/1225",0.348484848484849,1.86416567420934,3.45944190823309,0.00101786453538056,0.0176941713101577,0.0140218758204376,"Zfp36l1/Cflar/Tcf4/Cx3cr1/Hif1a/Mtdh/Hk2/Elk3/Wnk1/Stab1/Tgfbr2/Comt/Itgb1/Tgfbr1/C3ar1/B4galt1/Rbm15/Lrp1/Grn/Sgpl1/Wasf2/Sparc/Mef2c",23
"GO:0031325","GO:0031325","positive regulation of cellular metabolic process","73/229","290/1225",0.251724137931034,1.34655925312453,3.23779593416171,0.001026937641812,0.0176941713101577,0.0140218758204376,"Ube3a/Ogt/Zfp36l1/Ptprc/Zfhx3/Atrx/Itga6/Snrnp70/Fus/Sfpq/Tra2b/Tcf4/Cx3cr1/Hif1a/Mef2a/Mtdh/Rap2b/Tardbp/Maf/Ncoa3/Ddx3x/Hnrnpa2b1/Ccr5/Slc38a2/Csde1/Elk3/Ptbp1/Wnk1/Dhx9/Sall1/Tgfbr2/Itgam/Gsk3b/Atp13a2/Sh3bgrl/Comt/Fli1/Picalm/Srsf5/Tmem59/Zeb2/Itgb1/Tgfbr1/Hnrnpa1/Slc40a1/Dek/Rdx/Lpl/Actb/Calr/C3ar1/Csf1r/Ddx5/Asph/Rbm15/Msn/Lrp1/Actr2/Ifngr1/Sf3b1/Unc93b1/Pabpc1/Nptn/Mef2c/Hnrnpu/Laptm5/Hsp90ab1/B2m/Cd81/Cst3/Hexb/Cyba/Fcer1g",73
"GO:0001944","GO:0001944","vasculature development","24/229","70/1225",0.342857142857143,1.83406113537118,3.44456745261258,0.00103010224096731,0.0176941713101577,0.0140218758204376,"Zfp36l1/Cflar/Tcf4/Cx3cr1/Hif1a/Mtdh/Hk2/Elk3/Wnk1/Stab1/Tgfbr2/Comt/Adam10/Itgb1/Tgfbr1/C3ar1/B4galt1/Rbm15/Lrp1/Grn/Sgpl1/Wasf2/Sparc/Mef2c",24
"GO:0000375","GO:0000375","RNA splicing, via transesterification reactions","25/229","74/1225",0.337837837837838,1.80721114127228,3.43355593222049,0.00103316306402848,0.0176941713101577,0.0140218758204376,"Malat1/Tia1/Rbm39/Son/Rsrp1/Luc7l2/Snrnp70/Sfpq/Srrm2/Tra2b/Celf2/Rbm25/Hnrnpa2b1/Prpf4b/Ptbp1/Dhx9/Srsf5/Hnrnpa1/Mbnl1/Hnrnpa3/Ddx5/Rbm15/Hnrnpul1/Sf3b1/Hnrnpu",25
"GO:0000377","GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","25/229","74/1225",0.337837837837838,1.80721114127228,3.43355593222049,0.00103316306402848,0.0176941713101577,0.0140218758204376,"Malat1/Tia1/Rbm39/Son/Rsrp1/Luc7l2/Snrnp70/Sfpq/Srrm2/Tra2b/Celf2/Rbm25/Hnrnpa2b1/Prpf4b/Ptbp1/Dhx9/Srsf5/Hnrnpa1/Mbnl1/Hnrnpa3/Ddx5/Rbm15/Hnrnpul1/Sf3b1/Hnrnpu",25
"GO:0000398","GO:0000398","mRNA splicing, via spliceosome","25/229","74/1225",0.337837837837838,1.80721114127228,3.43355593222049,0.00103316306402848,0.0176941713101577,0.0140218758204376,"Malat1/Tia1/Rbm39/Son/Rsrp1/Luc7l2/Snrnp70/Sfpq/Srrm2/Tra2b/Celf2/Rbm25/Hnrnpa2b1/Prpf4b/Ptbp1/Dhx9/Srsf5/Hnrnpa1/Mbnl1/Hnrnpa3/Ddx5/Rbm15/Hnrnpul1/Sf3b1/Hnrnpu",25
"GO:0032103","GO:0032103","positive regulation of response to external stimulus","25/229","74/1225",0.337837837837838,1.80721114127228,3.43355593222049,0.00103316306402848,0.0176941713101577,0.0140218758204376,"Sfpq/Alox5ap/Cx3cr1/Ddx3x/Ccr5/Wnk1/Dhx9/Adam10/Cd180/Lpl/Calr/C3ar1/Csf1r/Lamp2/Pum2/Lrp1/Grn/Ctsc/P2ry12/Csnk1a1/Unc93b1/Cd81/Cyba/Lgmn/Fcer1g",25
"GO:0051960","GO:0051960","regulation of nervous system development","19/229","51/1225",0.372549019607843,1.99289322715986,3.47162149504773,0.00113531585058123,0.0192567034656278,0.015260115886355,"Cx3cr1/Macf1/Hif1a/Ccr5/Wls/Tnfrsf21/Gsk3b/Picalm/Zeb2/Itgb1/Csf1r/Serpine2/Lrp1/Actr2/Ctsc/Cyfip1/Nptn/Marcks/B2m",19
"GO:0071495","GO:0071495","cellular response to endogenous stimulus","34/229","112/1225",0.303571428571429,1.62390829694323,3.3201749691518,0.00118126369946228,0.0197408698006593,0.015643797049335,"Ube3a/Ogt/Zfp36l1/Cflar/Akap13/Tcf4/Hif1a/Ncoa3/Hsp90b1/Tgfbr2/Gsk3b/Comt/Zeb2/Itgb1/Atp2b1/Tgfbr1/Rdx/Lpl/Actb/Calr/Hspa5/Ddx5/Lrp1/Sparc/P2ry12/Rab14/Cyfip1/Nptn/Mef2c/Hnrnpu/Ctsd/Marcks/Cd63/Lgmn",34
"GO:0048858","GO:0048858","cell projection morphogenesis","20/229","55/1225",0.363636363636364,1.9452163556967,3.43794102648018,0.00119819642320016,0.0197408698006593,0.015643797049335,"Ube3a/Macf1/Mef2a/Dynlt1f/Ccr5/Wls/Gsk3b/Picalm/Adam10/Zeb2/Itgb1/Actb/Csf1r/Lrp1/Actr2/Wasf2/Cyfip1/Nptn/Mef2c/Marcks",20
"GO:0120039","GO:0120039","plasma membrane bounded cell projection morphogenesis","20/229","55/1225",0.363636363636364,1.9452163556967,3.43794102648018,0.00119819642320016,0.0197408698006593,0.015643797049335,"Ube3a/Macf1/Mef2a/Dynlt1f/Ccr5/Wls/Gsk3b/Picalm/Adam10/Zeb2/Itgb1/Actb/Csf1r/Lrp1/Actr2/Wasf2/Cyfip1/Nptn/Mef2c/Marcks",20
"GO:1901342","GO:1901342","regulation of vasculature development","14/229","33/1225",0.424242424242424,2.26941908164616,3.54325693121995,0.00120862468167302,0.0197408698006593,0.015643797049335,"Tcf4/Cx3cr1/Hif1a/Mtdh/Hk2/Wnk1/Stab1/Tgfbr2/Adam10/Itgb1/Tgfbr1/C3ar1/Grn/Sparc",14
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus","11/229","23/1225",0.478260869565217,2.55838238086197,3.61630035864581,0.00126000106969194,0.0203912099718953,0.0161591638875026,"Ogt/Cflar/Tcf4/Hif1a/Zeb2/Itgb1/Hspa5/Lrp1/Cyfip1/Nptn/Cd63",11
"GO:0060255","GO:0060255","regulation of macromolecule metabolic process","107/229","463/1225",0.23110151187905,1.23624171201675,3.08921668596822,0.00139239466597072,0.0220979796887766,0.0175117060667713,"Malat1/Tia1/Rbm39/Ube3a/Ogt/Son/Zfp36l1/Ivns1abp/Ptprc/Zfhx3/Atrx/Itga6/Cflar/Snrnp70/Fus/Sfpq/Tra2b/Tcf4/Cx3cr1/Celf2/Rbm25/Hif1a/Mef2a/Mtdh/Rap2b/Tardbp/Maf/Ncoa3/Ddx3x/Hnrnpa2b1/Ccr5/Slc38a2/Ywhab/Sirpa/Csde1/Elk3/Pld3/Ptbp1/Wnk1/Dhx9/Hsp90b1/Sall1/Tle4/Tgfbr2/Eif5b/Hnrnph1/Tnfrsf21/Ewsr1/Gsk3b/Atp13a2/Sh3bgrl/Dusp6/Fli1/Picalm/Srsf5/Adam10/Zeb2/Itgb1/Atp2b1/Tgfbr1/Hnrnpa1/Slc40a1/Top1/Dek/Rdx/Lpl/Marf1/Mbnl1/Actb/Calr/Hspa5/Itm2c/C3ar1/Csf1r/Serpine2/Birc6/Ddx5/Asph/Rbm15/Msn/Pum2/Creg1/Svbp/Lrp1/Grn/Actr2/Ctsc/Ifngr1/Sf3b1/Csnk1a1/Cyfip1/Unc93b1/Pabpc1/Nptn/Mef2c/Hnrnpu/Laptm5/Ctsd/Hsp90ab1/B2m/Cd81/Cst3/Hexb/Cyba/Lgmn/Fcer1g/Itm2b",107
"GO:0030198","GO:0030198","extracellular matrix organization","8/229","14/1225",0.571428571428571,3.05676855895197,3.70984830637627,0.00141557352881619,0.0220979796887766,0.0175117060667713,"Qsox1/Cflar/Colgalt1/Itgb1/Tgfbr1/B4galt1/Lcp1/Cst3",8
"GO:0043062","GO:0043062","extracellular structure organization","8/229","14/1225",0.571428571428571,3.05676855895197,3.70984830637627,0.00141557352881619,0.0220979796887766,0.0175117060667713,"Qsox1/Cflar/Colgalt1/Itgb1/Tgfbr1/B4galt1/Lcp1/Cst3",8
"GO:0045229","GO:0045229","external encapsulating structure organization","8/229","14/1225",0.571428571428571,3.05676855895197,3.70984830637627,0.00141557352881619,0.0220979796887766,0.0175117060667713,"Qsox1/Cflar/Colgalt1/Itgb1/Tgfbr1/B4galt1/Lcp1/Cst3",8
"GO:0003002","GO:0003002","regionalization","9/229","17/1225",0.529411764705882,2.83200616491138,3.64583244250556,0.00144702621222164,0.0221961238118172,0.0175894810968452,"Tra2b/Hif1a/Wls/Tgfbr2/Itgam/Zeb2/Tgfbr1/Sf3b1/Mef2c",9
"GO:0048813","GO:0048813","dendrite morphogenesis","9/229","17/1225",0.529411764705882,2.83200616491138,3.64583244250556,0.00144702621222164,0.0221961238118172,0.0175894810968452,"Ube3a/Mef2a/Wls/Gsk3b/Picalm/Adam10/Itgb1/Actr2/Marcks",9
"GO:0007267","GO:0007267","cell-cell signaling","33/229","109/1225",0.302752293577982,1.6195264612796,3.24802821540193,0.00148158786899903,0.0224990498937127,0.0178295370920459,"Ube3a/Cx3cr1/Macf1/Hif1a/Tardbp/Ddx3x/Ccr5/Slc38a2/Wls/Slc6a6/Ptbp1/Wnk1/Stab1/Sall1/Tle4/Ptgs1/Fchsd2/Gsk3b/Comt/Rab8b/Zeb2/Itgb1/Serpine2/Lrp1/P2ry12/Abca1/Csnk1a1/Cyfip1/Nptn/Mef2c/Syngr1/Lgmn/Fcer1g",33
"GO:0048812","GO:0048812","neuron projection morphogenesis","19/229","52/1225",0.365384615384615,1.95456835740679,3.37161890763108,0.00149228392152176,0.0224990498937127,0.0178295370920459,"Ube3a/Macf1/Mef2a/Dynlt1f/Ccr5/Wls/Gsk3b/Picalm/Adam10/Zeb2/Itgb1/Actb/Csf1r/Lrp1/Actr2/Cyfip1/Nptn/Mef2c/Marcks",19
"GO:0016071","GO:0016071","mRNA metabolic process","32/229","105/1225",0.304761904761905,1.63027656477438,3.23739415558392,0.00155388295040721,0.0232292332586298,0.018408176254601,"Malat1/Tia1/Rbm39/Son/Zfp36l1/Rsrp1/Luc7l2/Snrnp70/Fus/Sfpq/Srrm2/Tra2b/Celf2/Rbm25/Tardbp/Hnrnpa2b1/Csde1/Prpf4b/Ptbp1/Dhx9/Hnrnph1/Srsf5/Hnrnpa1/Mbnl1/Hnrnpa3/Ddx5/Rbm15/Hnrnpul1/Pum2/Sf3b1/Pabpc1/Hnrnpu",32
"GO:0031328","GO:0031328","positive regulation of cellular biosynthetic process","59/229","227/1225",0.259911894273128,1.39035838639555,3.12312921509893,0.00160974554855361,0.0237377758341654,0.0188111745481392,"Ube3a/Ogt/Ptprc/Zfhx3/Atrx/Itga6/Snrnp70/Fus/Sfpq/Tra2b/Tcf4/Hif1a/Mef2a/Tardbp/Maf/Ncoa3/Ddx3x/Ccr5/Slc38a2/Csde1/Elk3/Ptbp1/Wnk1/Dhx9/Sall1/Gsk3b/Atp13a2/Sh3bgrl/Fli1/Picalm/Srsf5/Zeb2/Tgfbr1/Hnrnpa1/Slc40a1/Dek/Rdx/Lpl/Actb/Calr/C3ar1/Csf1r/Ddx5/Asph/Rbm15/Msn/Lrp1/Actr2/Ifngr1/Sf3b1/Unc93b1/Mef2c/Hnrnpu/Laptm5/B2m/Cd81/Hexb/Cyba/Fcer1g",59
"GO:0071310","GO:0071310","cellular response to organic substance","53/229","199/1225",0.266331658291457,1.42469991880801,3.13771733186743,0.00161572795304767,0.0237377758341654,0.0188111745481392,"Ube3a/Ogt/Zfp36l1/Ptprc/Akap13/Tra2b/Cx3cr1/Eif4a2/Hif1a/Mtdh/Hk2/Ncoa3/Sirpa/Wnk1/Dhx9/Hsp90b1/P2ry13/Tle4/Hnrnph1/Tnfrsf21/Gsk3b/Comt/Atp2b1/Psap/Hnrnpa1/Cd180/Rdx/Lpl/Actb/Calr/Hspa5/Csf1r/Ddx5/P4hb/Rbm15/Msn/Lrp1/Actr2/Ifngr1/P2ry12/Abca1/Cyfip1/Mef2c/Hnrnpu/Laptm5/Ctsd/Hsp90ab1/Syngr1/Marcks/B2m/Cyba/Lgmn/Fcer1g",53
"GO:0055080","GO:0055080","monoatomic cation homeostasis","23/229","68/1225",0.338235294117647,1.80933727202671,3.29151697330049,0.00162827147161792,0.0237377758341654,0.0188111745481392,"Ube3a/Ptprc/Atp6ap1/Hif1a/Ccr5/Atp6v1b2/Wnk1/Grina/Atp13a2/Comt/Picalm/Atp2b1/Slc40a1/Atp1b3/Lamp2/Asph/Creg1/Grn/Tmco1/Nptn/B2m/Hexb/Cyba",23
"GO:0045893","GO:0045893","positive regulation of DNA-templated transcription","34/229","114/1225",0.298245614035088,1.59541867769861,3.19960694638522,0.00167485471907584,0.0239467330924025,0.0189767642598821,"Ube3a/Ogt/Zfhx3/Atrx/Itga6/Sfpq/Tcf4/Hif1a/Mef2a/Maf/Ncoa3/Ddx3x/Elk3/Ptbp1/Wnk1/Dhx9/Sall1/Gsk3b/Fli1/Picalm/Zeb2/Tgfbr1/Slc40a1/Dek/Actb/Ddx5/Asph/Rbm15/Actr2/Sf3b1/Mef2c/Hnrnpu/Cd81/Hexb",34
"GO:1902680","GO:1902680","positive regulation of RNA biosynthetic process","34/229","114/1225",0.298245614035088,1.59541867769861,3.19960694638522,0.00167485471907584,0.0239467330924025,0.0189767642598821,"Ube3a/Ogt/Zfhx3/Atrx/Itga6/Sfpq/Tcf4/Hif1a/Mef2a/Maf/Ncoa3/Ddx3x/Elk3/Ptbp1/Wnk1/Dhx9/Sall1/Gsk3b/Fli1/Picalm/Zeb2/Tgfbr1/Slc40a1/Dek/Actb/Ddx5/Asph/Rbm15/Actr2/Sf3b1/Mef2c/Hnrnpu/Cd81/Hexb",34
"GO:0048588","GO:0048588","developmental cell growth","12/229","27/1225",0.444444444444444,2.37748665696264,3.46912265137015,0.00168333044413714,0.0239467330924025,0.0189767642598821,"Akap13/Macf1/Ccr5/Tgfbr2/Gsk3b/Picalm/Zeb2/Itgb1/Csf1r/Pum2/Lrp1/Cyfip1",12
"GO:0001501","GO:0001501","skeletal system development","14/229","34/1225",0.411764705882353,2.20267146159774,3.40886156139845,0.00171654611381141,0.0242238987581066,0.0191964062243499,"Ptprc/Atp6ap1/Akap13/Hif1a/Maf/Tgfbr2/Tgfbr1/Pum2/Sgpl1/Sparc/Hexa/Slc39a1/Mef2c/Hexb",14
"GO:0000902","GO:0000902","cell morphogenesis","28/229","89/1225",0.314606741573034,1.68293999313086,3.20676521763513,0.00182681348291821,0.0255753887608549,0.0202674043885997,"Ube3a/Epb41l2/Macf1/Mef2a/Dynlt1f/Ccr5/Wls/Gsk3b/Picalm/Adam10/Zeb2/Itgb1/Rdx/Actb/Csf1r/Msn/Lrp1/Actr2/Wasf2/Sparc/Csnk1a1/Cyfip1/Unc93b1/Hexa/Nptn/Mef2c/Marcks/Hexb",28
"GO:0051252","GO:0051252","regulation of RNA metabolic process","60/229","233/1225",0.257510729613734,1.37751372828307,3.06925982450402,0.00187774004232302,0.0260813656272268,0.0206683694670946,"Malat1/Tia1/Rbm39/Ube3a/Ogt/Son/Zfp36l1/Zfhx3/Atrx/Itga6/Cflar/Snrnp70/Fus/Sfpq/Tra2b/Tcf4/Celf2/Rbm25/Hif1a/Mef2a/Mtdh/Tardbp/Maf/Ncoa3/Ddx3x/Hnrnpa2b1/Slc38a2/Ywhab/Csde1/Elk3/Ptbp1/Wnk1/Dhx9/Sall1/Tle4/Hnrnph1/Ewsr1/Gsk3b/Fli1/Picalm/Srsf5/Zeb2/Tgfbr1/Slc40a1/Dek/Mbnl1/Actb/Calr/Ddx5/Asph/Rbm15/Pum2/Creg1/Actr2/Sf3b1/Pabpc1/Mef2c/Hnrnpu/Cd81/Hexb",60
